Existing,Ordinance,Algorithm
485690717.4,232274844.8,369456524.6
7201764683,5269234602,6394292657
5586264495,3834231977,4835655443
6214330059,4398190532,5394151989
6235557111,4396912501,5469939681
6170607873,4337091359,5348997454
6889593501,4995883761,6091012290
6985380704,5112091922,6148183657
7179749005,5294169163,6329097489
5915381190,4121783590,5123247162
6956537778,4938235839,6107921526
6649745511,4742759502,5806754895
7670630687,5595249964,6762439119
6886365424,4889335068,6011537833
7159814967,5192387189,6297168274
7469745775,5510295403,6635766984
7463803775,5488694118,6598216083
7595804371,5586431074,6711635188
7138540884,5154131816,6258218950
7591482075,5558668974,6690151579
7871715998,5806567354,6904569161
6409041421,4574379244,5563400062
6074782670,4267470359,5229537974
5257955601,3653705563,4471183824
4355544823,2868999074,3604513048
3307686473,2132982813,2690384814
2314824566,1358406219,1870988577
1822197561,1043080568,1460579951
1388535387,751654886.1,1096683619
1041850728,562396432.2,818626954.6
844243240.1,453665275.5,650045830.2
672913855.2,327320975.9,517900942.8
555250569.3,270912256.6,418524506.2
403894829.7,190226454.5,308267998.4
6747047718,4802591550,5847313258
5729253600,3956038036,4897517466
4804382035,3229934419,4030121663
3815800699,2493631176,3162687475
2999559846,1843158220,2403366163
2393126227,1402742220,1902153207
1567358379,890008729.8,1222783511
1797880230,1021764631,1445828996
1194811928,661730799.8,955011528.3
988362945.2,521168029.7,757553716
801402339.9,419795045.6,617642206.2
554888858.6,264069946.8,419989535.7
6883320716,4886378742,5928745369
6395863795,4530688270,5507015453
5408418737,3737305008,4596027112
4228573616,2795911970,3506716085
3063285125,1926831409,2481447192
2627505880,1603683883,2134411113
2119551977,1279585200,1727134669
1932256056,1148262048,1572735265
1331175439,719246185.8,1030990189
766458713.6,376304217.2,583749321.2
697984292.8,359975168.6,541626054.1
7026557272,5145193248,6153281144
6501634769,4622766601,5609408595
4919362540,3403440882,4190511459
3980966397,2599559910,3314341242
3114586985,1894296779,2488944131
2798601676,1716878261,2280818078
1988803931,1178504193,1588919417
1588004413,876176766.7,1248051387
1479630549,811400487.1,1169480973
1103922642,589724867.6,862976603.6
7483804930,5514002709,6567850176
6779358612,4901448552,5881242659
5583869396,3808349773,4700353511
3766683688,2388830659,3077207918
3563558086,2279511776,2902496147
2925811659,1779496820,2357930759
2102576916,1228242135,1689929421
1392804387,744460107.4,1091353347
1224763241,674760381.9,972512861.5
7410284328,5461843599,6504525378
6736748072,4812724986,5802561275
5268114058,3621833865,4465800667
4745892344,3194312856,3984477905
3442556547,2149296959,2816645424
3176746331,2020756340,2615470179
2375294499,1414807128,1906567074
7654585483,5606839827,6682258206
5842123650,4041101916,4974499860
5821491801,4109032900,4949740594
4304136147,2821650481,3585942902
3437668842,2169972650,2801390542
7359050983,5357498311,6406583903
6654977931,4728159093,5710955371
6268100032,4407263924,5372226234
7143457592,5154803887,6236767108
7232506238,5235449471,6271459067
7327383958,5275377001,6349808592
6956237693,4993485672,6072104068
7513440529,5505057193,6575930072
7721942463,5657582644,6743097737
7595152128,5564436837,6649031771
7672918569,5661634327,6799524642
7369674053,5383206369,6498376847
6144258055,4344723809,5326734131
6354315439,4476743312,5480253824
4391846744,2915345110,3658109892
3051413466,1877088893,2488400975
2793846650,1721452632,2273416955
1657000016,920655018.4,1319819517
1599221876,885042544.2,1250174378
1100895352,557349608.4,848653134.9
784877056.1,397608498.1,602102069.9
526878738.1,255122357.4,396532013.2
503273136.1,233922397.9,371046724.3
8034340026,5936417885,7080579095
7261571547,5280189539,6386016511
6787083755,4889725446,5915551011
6368648288,4564972606,5508325171
5378337580,3695071343,4613538158
4018701483,2629975811,3338448406
3467290179,2149579502,2809270334
2543954362,1556100247,2077131860
1906676270,1094524758,1509677300
1777132538,1010962187,1422586656
948415360.2,496445743.7,747459515.6
854260056.9,426971123.9,657328432.6
747476890.1,382468828.8,573073040.2
7351364983,5349036586,6435292931
7726844113,5703382554,6851632445
7330576025,5396715923,6478211689
7194119188,5253012663,6276929000
4902296203,3257547872,4114135394
5032369466,3409333304,4268058488
3605866903,2296745418,2989158701
2765084415,1694130023,2237586376
2014345939,1193481467,1621837929
1212613828,650763042.2,956009489.8
1203295147,661805672.4,946044761.2
1047568912,554476337.4,802709641.5
7809847669,5828433312,6917104348
7590304456,5547269899,6684174746
7002211794,5026048761,6113694614
6819546628,4922958179,5928182019
5737752579,3974155098,4901193241
4678698832,3151051333,3937742625
3598649460,2270213874,2967397664
2566622300,1528823744,2049137721
2076044932,1194389935,1662241769
1428750477,775364561,1119614166
7813237659,5792478349,6940073423
7651669206,5567895206,6731953501
7125216732,5162550024,6247334604
6328303085,4482881885,5472198889
5751286787,3954383889,4894681922
4620705183,3068316368,3855215397
4021587899,2653861937,3394684395
2739518688,1693405243,2224282909
8423041825,6359034654,7444898083
7301528438,5330525848,6447980166
7294450894,5298523271,6344180922
6020207401,4272338423,5254918042
5976615360,4141077957,5134928757
4543412711,3045822321,3830051711
7948551275,5914673602,7053278555
7820115080,5744673836,6861015460
7341714320,5324902827,6383756817
6928534484,5042519909,6062947914
8430689290,6312019602,7465709871
7592554353,5567967225,6660188638
7929590268,5857411779,7011943774
7542062262,5514398706,6639626799
8063590532,5991684538,7109249846
7773223162,5744963534,6850809127
7787737275,5716949882,6831325986
7812733657,5755930522,6806780814
8310791433,6219895497,7364666174
9420268.541,3212967.83,7109110.147
4121393.919,1000437.033,2332247.777
10447842.57,3543602.515,6253687.166
2920672.058,735621.998,1855002.821
7900783.416,1987279.204,5214854.8
6032543.832,1520044.88,4071937.029
12877281.05,3860484.884,7990622.967
19083476.07,5892339.978,14100842.64
6825589.361,2023849.537,4800055.376
7270291.3,1833798.64,4734045.196
13178334.82,4418927.255,9739154.977
10247351.78,2744972.588,7337321.923
11951823.02,3414915.611,7365083.488
14092609.03,4061642.969,8619241.869
26501182.85,8911268.179,18103880.66
27097073.43,8816335.474,18856715.14
2535884732,1585337435,2009383496
2561845788,1580405143,2026419657
2403158072,1475301812,1898364167
2900795440,1845995553,2307725190
3036188750,1891156242,2384386406
2356311855,1432346619,1834245362
2408214913,1466559821,1870867277
2611981517,1606582126,2036295006
2715864053,1716292320,2154357313
2430142360,1480450083,1909161782
3116909283,2028271144,2492901172
2968827568,1873206989,2383923453
3183635069,2008918823,2549773486
66314042.69,24588078.5,45458076.53
111829356.1,44048260.89,80850447.55
85830978.04,32665115.49,58888579.38
129811859,51274208.23,92741522.25
141997951,56606127.83,99659013.6
150842319,60271503.89,107558037.6
160588026.3,64578566.55,113152805.4
178161822.9,73189556.24,125687355
250973500.7,106773732.3,181109381
97240367.22,38298873.84,66618920.23
132145146.7,53227658.19,95264140.24
139441304.6,55504003.82,103433652.5
188377387.7,76003468.51,138056141.6
201901862.4,85606655.49,143751091.7
179476162.1,75801384.21,127434668.9
322376928.2,142892954,244368883.9
212628060.7,86588669.17,147540078.7
163064504.4,70771293.42,116834951.3
202758271.8,84692421.15,140144486.4
148512809.2,56315213.64,104576500.7
227444577.2,100932650.9,170632254.2
256475028.7,114230372.9,191528075.9
400926336.1,188905463.5,295409016.8
266874820.2,115330199,191961789.2
262526520.4,110876621,193928820.7
289808816.6,128033390.7,204613429.8
313581654.2,141722103.2,229029087.3
303643342.8,136499684.5,223161065.8
287368780.7,121896054.5,205701822.7
340730856,149891849,251206712.4
481126260.9,220734385.9,345588025.9
516597943.6,235690508.9,384624213.2
346860772.9,157019913.6,249561703.8
418913450.4,187930010.3,311891194.7
469053468.6,231870998.2,346935927.8
646039407.2,337615811.9,492796837.3
645512963.3,312973658.8,484790388.3
550306889.9,264780376.5,400918649.5
682848912.6,359966741.9,516516163.4
6394788.332,2095687.101,5068451.24
7479591.306,2269660.424,4767138.694
9039678.844,2533964.551,6060948.295
14891267.24,4779088.409,10089318.87
15923083.84,4865184.604,10117841.26
18034540.04,5547907.81,11614806.94
5948939.292,1560171.839,3602619.164
8791585.467,2564084.135,6347549.953
21209139.17,7506209.16,13388246.51
20018117.32,6283923.339,14661604.1
22424072.76,7073234.232,15014365.63
20865981.01,6170115.655,14013069.46
30612398.94,9597893.866,19161822.95
46049572.56,15844833.53,31242039.64
16527425.34,4918442.566,10455367.99
31443395.02,10172138.16,20670503.62
35321693.33,12120622.06,23322322.67
31952556.74,13192630.51,22863845.08
33474433.61,10882668.97,21577186.6
53894409.98,18458856.99,37790250.02
61675318.07,24420669.55,41322916.91
39873194.79,13723335.06,28999533.85
5741490.922,1793106.878,4093496.563
3823151.153,953649.0215,2291121.132
9363278.584,2677508.05,5875917.242
10741666.46,3161766.26,7956509.501
8002948.772,2161757.991,5101919.554
13541764.56,4094978.035,8615497.681
24845306.71,8709634.727,17222381.94
17259607.49,5555125.357,12053658.72
37031632.69,13536022.26,25126750.46
35459568.64,13054815.88,25006437.63
46470123.49,16726563.8,32424123.24
41236774.25,14157083.28,27986537.2
90101763.68,35874559.05,67779598.88
60951856.63,22143265.5,45303136.82
146149990.7,61748429.57,100873898.9
110304944.4,38996493.76,80558448.64
198784938.5,82482290.47,150694545.6
187559464.4,77606520.36,136409251.7
264014863.1,116894529.9,193177908.4
307103554.3,137746569,218951132
271931215.7,119898578.4,199456875.3
10076452.07,3118677.802,8009897.353
9607888.206,2962951.367,6355258.322
14939264.95,4493800.525,9644107.16
18141593.53,5972191.275,12160089.21
15461387.7,4628215.659,10127256.15
22566088.14,7331324.612,15463412.71
21780276.85,6401725.061,14434941.59
29451532.23,9399957.128,22229185.36
54856839.65,19868842.51,38694037.01
48864126.66,16826774.62,34476007.38
69301575.18,26339002.51,50411875.68
106240003.1,42597153.77,75777112.21
126661136.9,49190346.41,88084319.42
103623212.6,38872123.02,71700008.66
175344883.3,74899132.26,129017936.2
165520202.5,69368137.23,119428898.6
260862587.3,119453115.7,192142908.7
248560022.5,108577791.2,178388504.4
278844357,121175356.9,205688130.2
21709849.09,8118284.732,13923162.27
24977526.88,9283607.919,17808230.59
24811198.65,9637047.258,16605097.19
17702779.25,5254645.854,12427658.47
37623811.75,12829808.4,26083859.39
51047849.67,18417933.88,33770135.22
45759449.54,15979189.54,30246132.98
55753249.77,20791877.18,38115689.35
71010538.53,25086700.68,47974518.48
125417726.3,50917337.47,91926569.9
94717610.26,36731803.7,65697487.17
160627849.9,70791993.68,118581236.7
150397171.5,61942142.94,110920578
178177196.1,73987734.58,130373698.5
193033962.3,79171527.15,142277789.6
251825862,103968249.2,190318136.6
255282432.1,112132980.4,187673251.7
28316902.44,10151760.54,21513760.19
35523719.54,11584751.77,25964325.53
42698995.02,14602260.72,29125491.13
61677963.86,22433700.52,42461996.63
51949866.45,17852830.63,38582930.47
105844264.3,42849474.89,79254621.5
104038837.6,40058111.64,75275842.22
131117019.7,54097123.69,97447998.72
140276050,56095232.49,106157098.7
171492060.8,73225085.62,132498982.7
143097843.4,58374097.28,105067282
227659090.6,101188452.4,167886974.1
312759215.2,142011938.3,232071144.5
297259301.2,129194901.7,218228715
329539186.9,152927972.3,241884531
257999073.2,110920542.7,187985980.8
48704168.41,18274905.84,34976779.65
56362625.81,20384615.76,40061278.19
97736439.49,39912016.62,68487547.01
59966625.21,20855811.9,43581260.6
102023879.6,38857058.39,75186467.67
199944942.3,88449781.25,152709771.3
176561765.4,72064328,129531847.1
177164282.3,74317124.56,128507664.1
195455479.9,82931321.59,145076078
297426942.3,144311523.9,223792338.9
312979830.3,136569818,227576559.2
275056284.4,124088366.1,197137446.1
362528973.5,165754444.9,268928278.8
142595471.2,59386474.28,102087429.1
117262806.5,45132107.12,85053658.13
173731291,74562692.28,128683815.5
134534576.3,52083191.28,90268699.2
248480806.7,105436453.9,176581482.3
266070889.8,119633256,199174736.1
205909693.8,83993192.12,142004861
368522403.4,168080774.5,273589325.6
332298647.4,151758301.5,241682318.2
402879929.1,182482822.5,293676291
564456558.2,290707654.9,430288920.8
166955271.7,67873025.6,118658059.6
275118596.9,116013930.2,202589283.5
208312126.5,86160286.7,146477574.9
252360018.5,103820161.5,179927927.1
402648452.8,180789841.2,300003563.7
453907182.7,220814216.5,339514272.9
506622862.4,240370079.6,383720099.9
544089091,256164222.5,396762483.2
449333664.8,211944611.7,336118471.3
343748063.8,148939095.2,251699867.2
424583699.3,188940991.8,317679601.9
576351189.8,281848782.7,438416550
645172401.4,311568959.7,483834792.3
362898635.8,162912738.6,268208489.6
552808039.8,275391882,416598844.7
570534877,273465226.1,423929009.2
591604086.8,287860407.5,438922072.8
650868273.5,312922630.2,478520305.8
695966528.7,351675680.3,526221282.8
806350639.4,404047577.3,606045150.2
1088245504,604064498.8,822510411.6
1305262364,724110381.5,1005922008
1328580665,728082718.8,995933502.1
1975705545,1129918562,1523964818
2215320240,1317598064,1744357900
2547245699,1558087233,2030762649
2808231975,1720243716,2269642207
2731191033,1673951982,2216883880
1165265057,634898865.8,884526776.7
1461859291,827758252.7,1118537731
1671943376,961699654.2,1296859570
2255651464,1333069768,1773510353
2801264749,1733066821,2313792498
2777182138,1689435160,2242978577
3540089323,2265956129,2890251036
1794475606,1026186864,1390241732
2189518310,1304139354,1721478587
2337912973,1406380793,1863646678
2597786010,1599295457,2092404726
2717036333,1700648923,2203139847
3114649707,1947992300,2533328912
2093320964,1206960831,1645441530
2810678103,1765632703,2311299874
2573030710,1572283876,2057029029
3119179030,1953037423,2534540218
2868033042,1752038421,2318167777
3066542261,1923405381,2520126803
3297365419,2070535891,2688284489
3466549804,2208004445,2851869092
3700474113,2364282061,3052612066
3572143476,2282407808,2946141831
3039252636,1875908258,2456761044
3085727439,1924736652,2531784375
3505973021,2235109739,2859285066
3344373842,2116069705,2726335411
3766691724,2348993467,3061029897
3246245644,2026843952,2652621796
2992867555,1897277449,2413401794
3201177479,2060168325,2612363455
2875362872,1809778642,2306185936
3351612065,2205955637,2752914980
3147836592,2058833574,2546852013
3044188213,1904490892,2449416655
3218321566,2050788535,2609136347
3193028210,1979433388,2529652876
3331882942,2150943781,2728830184
3873292696,2546460594,3160745664
1060873207,564238238.9,800703832.3
1163639383,627859248.7,883023077.6
1444605059,802487476.3,1100597791
2094721808,1232005204,1661171256
2368809933,1423662091,1885462439
2879941805,1809459510,2351714570
2481741116,1483567454,1984119233
2959485648,1850216653,2400323292
3353208891,2135736274,2755845317
2846182231,1758292035,2292174179
3292479451,2039664339,2684507525
3285984103,2122968305,2661208437
1229729193,658173196,913397127.4
1549165926,847472514.7,1170290308
1826019362,1070421450,1426862481
1981754267,1157056434,1577754093
2708608313,1646264638,2179972908
3169213998,1993957807,2610996349
3068044211,1911924061,2499177126
3433819320,2276243256,2856732350
3751636085,2452166350,3087943932
3548035036,2290264021,2898956767
3265350230,2067246082,2609577734
1578816649,910412103.8,1211098758
1843364635,1057101506,1429568861
2599016604,1572758970,2103999371
2593123924,1558109263,2045990501
2779582983,1669651322,2215645328
3016255585,1905061337,2451951646
3612097410,2310202333,2970258733
2911819904,1812868725,2340687778
3819535663,2447813455,3125199295
2341479116,1419977234,1879242540
2608886205,1586179871,2108801240
2969543313,1791970001,2382921414
3078396048,1904421385,2506369674
3061737743,1895022304,2478196959
3028815148,1891816148,2448084657
3339944018,2137004285,2707182048
4212054691,2796292011,3461327264
2646317156,1599596904,2148049799
2714276604,1606278875,2164218363
3093114422,1931172156,2495166117
3164476884,1981839578,2544533650
3722437360,2391481371,3013953677
4100324199,2696280055,3377464257
3771491292,2441054658,3033885735
3747378235,2406617753,3084592919
3738623263,2414124886,3070977274
3553586055,2272434819,2877008450
3753679546,2430212181,3070058616
3544575173,2279746162,2882456354
3136893644,1963959213,2533592009
3963862397,2591677095,3232788571
3990129766,2625302009,3275917233
4393183033,2906599808,3578115789
3922158189,2568995760,3206860701
4588241865,3158594950,3824832642
4152204150,2756017818,3417541267
4031299725,2589084209,3261945100
4170900950,2686487036,3383775834
