Lat,Long,Existing,Ordinance ,Algorithm
34.11858,-118.24343,1946680.06,1761511.712,1958314.051
34.06435,-118.24353,441176.8909,330599.621,327987.1908
34.06374,-118.24361,1602639.523,1338812.746,1607131.615
34.06246,-118.24364,768049.0249,506092.3621,774769.7455
34.06313,-118.24367,1861143.979,1319318.677,1854773.916
34.11997,-118.2438,826520.722,694196.7593,747674.2182
34.06337,-118.24386,869134.6372,696011.7797,770447.9236
34.11988,-118.24393,826520.722,694196.7593,747674.2182
34.06272,-118.24412,928465.6041,773137.2454,783799.4515
34.06245,-118.24412,431847.5499,292582.6191,421654.8018
34.11804,-118.2442,2271287.753,1859127.318,2132167.004
34.06663,-118.2442,733023.7175,596383.3149,659355.3135
34.11871,-118.24423,1944770.109,1747010.025,1957644.717
34.11958,-118.24434,826923.3626,694629.4533,748098.5219
34.06592,-118.24442,935260.122,781718.6452,792294.7182
34.06346,-118.24449,926644.9156,659481.1961,922429.1736
33.92971,-118.24452,247936.2421,158694.4668,190264.1305
34.06631,-118.24456,3482334.591,3008416.899,3456119.447
34.06333,-118.24461,929839.4167,774867.0408,785512.2127
34.06619,-118.24463,1873251.301,1335816.189,1866970.276
34.06318,-118.24468,1747119.047,1530418.651,1741703.546
34.06318,-118.24468,722855.9524,586052.8919,649004.4625
34.06453,-118.24472,441176.8909,330599.621,327987.1908
34.06596,-118.24477,935260.122,781718.6452,792294.7182
34.06423,-118.24484,725778.0111,589015.7518,651975.9126
34.06365,-118.24489,439650.1553,329087.4448,326477.6904
34.11984,-118.24502,870405.2202,615432.8411,876564.1957
34.0675,-118.24506,735420.1059,598826.5182,661799.4486
34.06738,-118.24512,3487685.858,3016761.883,3461678.084
34.11806,-118.24518,1945510.755,1747841.389,1958378.139
34.06292,-118.24544,2213284.356,1693061.742,2010179.509
34.06775,-118.24566,3348330.736,3052512.875,3298808.174
34.00123,-118.24577,540331.8392,410041.4062,479496.1302
34.15987,-118.24583,3588069.376,3178655.324,3566194.392
34.15979,-118.24583,2230860.444,1823774.653,2091178.915
34.15977,-118.24583,1967539.225,1471278.095,1962022.408
34.06726,-118.24595,937594.5959,784682.404,795227.7791
34.06713,-118.24602,780799.4758,519037.7356,787467.0717
34.06938,-118.24605,3495964.817,3029725.434,3470280.314
34.06866,-118.24609,1482590.185,1344060.92,1341452.31
34.06885,-118.24615,739234.7557,602722.3971,665693.7339
34.06781,-118.2462,938918.5603,786366.7887,796894.499
33.95254,-118.24627,1152230.853,944657.9442,1166471.902
34.06659,-118.24634,732543.3098,595893.9125,658865.5454
34.06744,-118.24641,1611807.115,1352149.753,1616204.938
34.06868,-118.24642,940563.3365,788462.8997,798968.406
34.0669,-118.24671,936596.8481,783414.7321,793973.2974
34.06898,-118.24682,937397.9258,674058.2897,933284.9748
34.06873,-118.24695,940563.3365,788462.8997,798968.406
34.06768,-118.24701,440991.1829,301374.5974,430834.7469
34.06861,-118.24704,1195772.407,876649.8635,940789.4859
34.06569,-118.24708,776582.8099,514736.5556,783268.4937
34.06683,-118.24712,445120.0521,334517.3959,331898.3264
34.06709,-118.24726,1610516.151,1350263.763,1614927.361
34.10374,-118.24747,999367.2155,829810.8617,889846.3935
34.06763,-118.24761,2221368.959,1714307.131,2024855.301
34.06706,-118.24777,3343759.947,3046681.616,3293997.812
34.06755,-118.24781,446325.6771,335718.7879,333097.7671
34.06966,-118.24785,890967.3756,717898.9446,792517.1503
34.06923,-118.24798,786369.8668,524750.4739,793012.7783
33.79364,-118.24811,438970.2238,305653.1962,359761.8532
33.79399,-118.24849,438168.5043,304997.1788,359039.9556
34.09153,-118.24871,488956.1951,379293.0412,393705.3628
34.00418,-118.24875,547605.2154,416725.2181,486559.2994
34.00856,-118.24889,561416.587,429490.8674,500007.0357
34.01638,-118.24905,634233.5278,380404.7543,641234.4614
34.0695,-118.24934,1616488.237,1359010.525,1620837.199
34.01648,-118.24937,352994.6774,247405.4091,220085.6626
34.07245,-118.24966,947667.7327,797562.913,818654.3733
34.02137,-118.25,714198.8981,546600.4343,592133.6496
34.06668,-118.25038,438268.9248,298744.8615,428100.7556
34.00327,-118.25051,1387382.736,1172963.039,1401737.551
34.06565,-118.25058,929377.2868,663157.865,925187.2779
34.06621,-118.25066,1763086.868,1560574.259,1776100.828
34.07565,-118.25078,757487.4022,621478.6876,666451.145
34.11297,-118.25087,507920.0167,399389.465,441617.4729
34.06688,-118.25087,1608350.793,1347106.207,1612784.376
34.0213,-118.25099,1503001.783,1289136.965,1517146.193
34.07662,-118.25102,893255.4857,670798.0437,887083.2255
34.11308,-118.25105,2033339.661,1807744.098,2017229.992
34.06657,-118.25113,1607479.811,1345838.186,1611922.364
34.06685,-118.2512,1473817.051,1333877.296,1331246.762
34.00049,-118.25145,315269.7049,190064.1681,293638.5096
33.99344,-118.25176,311261.1238,210844.7298,187799.2372
34.06677,-118.25181,1187541.889,866309.1272,930641.5253
34.08389,-118.25198,918473.1229,696143.667,912348.1032
34.11398,-118.25204,1692093.676,1475133.819,1695580.121
34.07666,-118.25213,805403.8245,544539.1008,811955.5664
34.07736,-118.25237,641647.1388,359570.8072,401699.4186
34.07131,-118.2524,1487443.578,1349710.214,1347114.042
34.07142,-118.25248,1244020.273,875880.4085,906792.5123
34.07921,-118.25297,922069.0686,749448.469,824167.8098
34.02002,-118.25302,1491145.816,1277101.612,1505319.927
34.07607,-118.25314,888582.3952,666141.703,882402.5134
34.07592,-118.25327,459641.1385,349098.5836,363412.9463
34.07145,-118.25332,3360939.198,3068639.3,3312083.773
34.08305,-118.25339,1849908.469,1641783.702,1844768.158
34.07625,-118.25358,910477.9466,737639.0671,812342.7474
34.07946,-118.25367,644834.8327,362962.3388,405187.8156
34.08212,-118.25371,662228.347,302497.4282,474719.8608
34.11578,-118.25414,690324.5336,414186.2613,529148.2096
34.11426,-118.25479,873467.8083,618907.3477,879605.0905
34.11657,-118.25506,3516360.354,3272825.799,3492454.275
34.00693,-118.25507,1403928.342,1189426.349,1418263.84
34.09339,-118.25513,1899638.621,1696641.367,1894654.754
34.00112,-118.25522,474068.5349,210260.8274,210925.193
34.08154,-118.25527,1841338.255,1645198.896,1853826.027
34.0214,-118.25552,1493525.462,1279514.991,1507693.761
34.06442,-118.25571,436271.5141,325750.3655,323146.7396
34.07785,-118.25581,954560.4717,806464.8035,827344.7995
34.07949,-118.25599,897901.4475,675439.821,891737.1149
33.959,-118.25608,1168180.323,947512.8457,1162326.1
33.95886,-118.25608,1168180.323,947512.8457,1162326.1
33.95773,-118.25608,1162417.006,942057.2086,1156567.546
34.08596,-118.25615,476135.4635,365960.4437,380346.076
34.01732,-118.25616,670504.7532,462113.4217,651802.8634
34.02149,-118.25619,1489805.256,1262550.935,1483968.628
34.07433,-118.25621,1796901.198,1584022.676,1791611.02
34.08006,-118.25623,2248690.484,1616323.336,1797495.887
34.07822,-118.25632,3392954.049,3109863.441,3364619.918
34.07274,-118.25636,446382.1391,306613.0721,436251.2528
34.11601,-118.25639,1949937.951,1752814.122,1962761.956
34.0789,-118.25641,1635590.908,1387376.997,1639735.263
33.95886,-118.25644,501866.8698,321135.03,484902.2437
34.07121,-118.25646,1778782.286,1564441.938,1773444.786
34.09237,-118.25651,486808.0907,377045.1164,391454.7672
34.11653,-118.25653,1951819.787,1767260.845,1963407.682
34.07933,-118.25669,918610.1945,745918.0227,820635.4565
33.96124,-118.2567,1178230.888,957042.5819,1172368.788
34.00796,-118.25675,332785.9455,229482.3255,203152.4899
33.95684,-118.25685,439477.4028,320112.9928,365291.1419
34.01925,-118.25689,697681.1984,531265.2332,576356.2381
34.07616,-118.25692,1210796.277,895776.035,955137.3836
34.07174,-118.25692,786831.4001,525225.3784,793472.2259
34.06388,-118.25692,1173091.314,848381.1424,913006.526
34.02208,-118.25702,1490996.622,1263757.497,1485161.096
33.97202,-118.25708,1232008.733,1020936.096,1246369.846
34.12053,-118.25709,830930.6014,698941.3899,752324.6741
34.02001,-118.25715,355163.776,249353.8464,221933.1297
34.07357,-118.25769,446976.7278,307193.3589,438696.1865
34.01153,-118.25795,611137.6478,360453.8237,618136.4266
34.01123,-118.25795,1426543.847,1212016.055,1440847.124
34.11651,-118.25802,828931.3334,696788.8317,750215.4339
33.99733,-118.2582,313171.3376,212479.9506,189338.2993
34.06536,-118.25821,3316528.269,3012100.902,3265363.498
34.02486,-118.25829,1505211.037,1278176.516,1499389.259
33.99732,-118.25841,313171.3376,212479.9506,189338.2993
33.78357,-118.25858,227367.4463,123668.6825,220238.0998
34.07238,-118.25859,444294.14,304579.2648,434152.9925
33.78414,-118.25863,433204.839,222149.8027,439682.6835
34.07536,-118.25873,1798692.717,1585963.191,1793407.325
34.07214,-118.25874,937726.4531,674508.258,933616.7071
33.9313,-118.25875,802262.658,503339.6324,565367.3945
34.11898,-118.25876,982610.2182,762316.3133,976652.3602
34.0988,-118.25888,496365.2102,387090.4101,429428.8321
34.09788,-118.25888,495054.5981,385706.0958,428052.9016
34.09754,-118.25888,811376.0244,677995.4848,731758.4898
34.10533,-118.25889,683190.146,405783.8303,520701.6409
34.11531,-118.25904,3620968.651,3234190.79,3600557.329
34.07171,-118.25915,625225.0658,342477.2468,367450.8922
34.0197,-118.25917,353356.6908,247730.261,220393.5906
33.78326,-118.25918,375490.424,99320.22167,213285.4576
34.01983,-118.25927,1476779.138,1262555.447,1490986.743
33.78402,-118.25927,360912.6602,134912.5498,198153.6492
33.78523,-118.25933,769854.312,474711.8578,535340.4954
34.10588,-118.25937,1932811.031,1733607.692,1945800.955
33.93126,-118.25944,1029038.049,856770.9178,867384.3739
34.09917,-118.25952,1678994.734,1454230.915,1682641.15
34.09897,-118.25954,1678348.938,1453209.646,1682003.119
34.02223,-118.25956,593148.5271,459188.205,531079.7249
33.93072,-118.25957,1652395.937,872383.7296,1041155.034
34.09856,-118.25958,495841.6114,386537.1075,428878.9787
34.09732,-118.25958,488285.0513,348773.4299,480254.4483
34.09883,-118.25959,3487613.419,3234246.983,3462621.296
34.09842,-118.25961,1920391.779,1732217.001,1932254.962
34.07209,-118.25963,3492972.543,3025032.515,3467170.855
34.07117,-118.25963,1775098.705,1573470.399,1788037.69
34.01894,-118.25966,1466969.475,1239482.021,1461113.212
34.02176,-118.25968,640054.6635,385510.0711,647053.8046
34.02672,-118.25981,1515921.401,1302284.407,1530031.318
34.11601,-118.25985,978999.5977,758523.9928,973030.514
34.10569,-118.25994,1932056.755,1732763.744,1945053.869
34.11612,-118.25995,1944770.109,1747010.025,1957644.717
34.01028,-118.26012,2953505.722,2573765.474,2887221.892
33.99956,-118.26015,599876.5638,401331.7314,581727.1085
34.07889,-118.26016,758408.1134,622429.8832,667400.0041
34.09298,-118.26026,941236.7807,719344.361,935163.3139
34.0611,-118.26029,1155918.004,869264.6794,962557.8127
34.10507,-118.26031,682075.3825,404483.9613,519389.7396
34.09188,-118.26032,959078.0819,787570.529,862160.407
34.10607,-118.26036,2314954.457,1731152.604,1942202.289
34.0905,-118.26042,1540418.773,1412126.449,1409681.043
34.09048,-118.26043,481650.3203,371670.8658,386071.1264
34.09048,-118.26043,954142.9698,782449.9227,857073.1124
34.09048,-118.26043,1247459.943,943883.1612,1002072.021
34.00052,-118.2605,622845.1202,463186.3394,505915.5793
34.10769,-118.26058,1935534.78,1749069.362,1947267.278
34.11492,-118.26072,1687206.201,1467292.018,1690752.89
34.1168,-118.26077,994894.3761,757426.9024,991404.2878
34.09257,-118.26083,979035.5869,838684.4958,858722.513
33.93132,-118.26091,2764376.336,2059859.263,2719071.481
33.77997,-118.26111,1059113.544,857137.5793,1073107.346
33.77997,-118.26111,1054789.236,841380.786,1070203.114
33.77997,-118.26111,438027.1233,225553.98,444531.2038
33.77997,-118.26111,393616.26,280923.4345,323212.1617
33.77997,-118.26115,460604.8532,323459.3207,379307.1049
34.05972,-118.26133,697975.9409,561017.62,623808.4513
34.05916,-118.26147,834035.4219,661265.6569,735222.2768
34.05893,-118.26157,421209.627,311028.7114,308455.8091
33.77287,-118.26164,470207.4995,331426.1422,388021.994
34.02127,-118.2618,587929.3382,454268.2803,525952.092
34.06621,-118.26183,1741441.354,1537419.288,1754585.194
34.07943,-118.26192,912810.2449,740010.353,814719.3038
34.05693,-118.26213,602577.5318,246286.6557,401023.1188
34.11547,-118.26222,997307.8943,827632.6659,887691.7561
34.00947,-118.26227,326862.1207,199501.6588,305009.6057
34.02354,-118.2624,358044.7183,251949.1486,224395.9428
34.06553,-118.26244,858625.6833,685551.9564,759868.4563
34.02556,-118.26244,1504181.57,1290336.155,1518322.922
33.77507,-118.26244,1206561.167,853200.9399,1213673.77
33.9677,-118.26245,521270.0768,336629.1861,504031.2515
34.02254,-118.26262,350616.1317,219347.1381,328406.5332
34.06703,-118.26266,1460874.471,1318919.179,1316257.585
34.11533,-118.26326,974848.6279,754174.2241,968866.9088
34.08533,-118.26331,471096.5708,360774.9503,375143.1391
34.00948,-118.26342,1401263.642,1173715.399,1395366.641
34.05956,-118.26348,909537.2209,749570.6872,760448.5995
34.08014,-118.26359,950816.4764,692667.1363,946837.6137
34.01138,-118.26375,335389.7093,231768.3996,205306.1134
33.79479,-118.26379,1857710.989,1046574.992,1505377.455
34.05798,-118.2638,3257141.364,2937603.916,3203059.657
33.79269,-118.26383,1175615.389,820901.7832,1182830.834
34.08196,-118.26387,1825993.576,1615634.981,1820783.525
34.02237,-118.26392,1034333.566,689364.7843,749708.1208
34.0793,-118.26403,1630449.426,1379682.535,1634649.687
33.95558,-118.26405,259553.7771,167962.4701,200517.0281
34.06539,-118.26408,1728944.929,1510999.958,1723487.326
33.78073,-118.26412,1291210.973,701694.7471,1282574.237
33.80075,-118.26417,750959.2158,422740.9288,478334.2786
34.114,-118.26419,866155.8668,610632.8656,872344.4569
34.07307,-118.26428,784056.054,522373.2716,790709.3281
34.06548,-118.26431,607978.2675,325179.7226,349733.9242
33.78299,-118.26431,640392.9702,457145.3828,533120.2482
33.80083,-118.26434,432556.1825,300412.5261,353991.2453
33.80329,-118.26436,370462.1915,261548.463,302235.0758
34.10809,-118.26437,992821.4765,857278.8795,919191.5851
33.80226,-118.26445,413820.3762,208653.6243,420185.6298
34.05687,-118.26447,415104.7263,305132.9318,302574.0304
34.01138,-118.26461,604511.5701,354818.8328,611506.9962
34.06717,-118.26474,1738553.544,1521256.666,1733117.959
34.00071,-118.26478,571914.6329,327662.8225,578875.7671
33.95512,-118.26481,490181.5042,311895.3603,484645.8163
34.08039,-118.26483,1818957,1620845.438,1831604.448
33.9369,-118.26483,246328.9057,157422.8455,188852.8915
33.7826,-118.26485,374948.181,99064.7864,212863.4246
34.08025,-118.26492,2235204.679,1751939.153,2049826.177
34.05141,-118.26521,665811.4289,529153.5978,603161.3908
34.0575,-118.26522,734082.4124,472470.3421,740921.9326
34.0634,-118.26524,753526.4489,491565.657,760301.9876
34.0606,-118.26531,422166.1655,311956.1814,309381.1653
34.02418,-118.26531,1486224.849,1258926.677,1480384.956
34.12608,-118.26533,500256.62,361309.7302,492326.8668
34.12577,-118.26542,980549.4579,760150.845,974585.166
34.09168,-118.26546,953041.5166,781308.6408,855938.5832
33.96313,-118.26549,508863.217,326700.0234,491797.4192
33.94666,-118.26552,1114324.207,896787.9138,1129931.654
33.98007,-118.26557,549016.1793,359113.9802,531419.618
34.06155,-118.26558,3428549.966,2925970.177,3400317.366
34.02044,-118.26561,344841.6237,214459.5465,322706.9525
34.10741,-118.26564,1568080.728,1445299.752,1453557.036
34.06008,-118.26567,1574204.679,1298243.941,1578977.573
34.08104,-118.26568,759786.3879,623854.71,668821.0308
34.06282,-118.2657,915757.9549,757261.7388,768072.5906
34.06427,-118.26575,1721233.144,1515898.299,1734492.222
34.12623,-118.26577,1346051.275,894049.013,1209686.159
34.06771,-118.26579,766134.3717,504163.993,772862.6653
34.06292,-118.26586,3285002.362,2972401.048,3232265.372
34.0684,-118.26588,1859096.801,1316547.763,1852711.878
34.07898,-118.26589,799588.7658,538448.9497,806169.4855
34.06411,-118.2659,826622.2043,605569.9676,820374.4757
34.06406,-118.2659,754995.6395,493024.8645,761765.9068
34.06403,-118.26591,825992.9816,604965.783,819744.8793
34.0664,-118.26593,428134.565,289045.4645,417929.5856
34.0662,-118.26603,919682.5104,650195.0199,915402.3708
34.08041,-118.26617,889753.2119,667307.1451,883575.2066
34.07903,-118.26624,452288.4026,312399.6149,444031.6071
34.08027,-118.26625,911061.6815,738232.3274,812937.4266
34.06777,-118.26625,718938.7152,582088.4463,645025.0799
34.06685,-118.26629,924648.6842,768345.2546,779053.7873
34.06751,-118.2664,3459459.307,2973039.966,3432371.474
34.0654,-118.2665,1223718.326,839707.0436,871206.3966
34.06297,-118.26662,1711459.237,1505522.502,1724771.981
34.06209,-118.26684,747611.9066,485714.7304,754408.0443
33.999,-118.26688,310878.5944,210517.7072,187491.5517
34.062,-118.26695,838498.3354,665653.8542,739684.0341
34.06186,-118.26697,815868.3224,595273.7299,809615.0758
34.06804,-118.26726,1459157.025,1316940.048,1314274.446
33.78266,-118.2673,388994.0928,277033.4839,319010.0706
33.78266,-118.2673,1044239.229,831635.2449,1059613.311
34.05781,-118.26736,1673332.211,1452066.228,1667757.691
34.07359,-118.26737,735898.254,599314.3959,662287.334
34.06211,-118.26749,747116.2958,485226.1474,753914.1143
34.07584,-118.26777,2219654.738,1568993.099,1676217.275
33.99634,-118.26777,307428.625,207574.9463,184724.4015
34.02271,-118.26778,1025864.136,722074.1391,729256.0397
34.07379,-118.26788,3488445.034,3017947.94,3462466.779
34.12929,-118.26789,981065.2605,760692.6054,975102.5723
34.11003,-118.26789,492499.8014,353161.1592,484503.2244
34.05712,-118.26789,413160.0919,303263.4433,300709.1854
34.05064,-118.26792,399323.5845,290079.5084,260838.9951
33.99505,-118.26795,509551.4746,382051.9183,438881.0743
34.06348,-118.26797,750576.7397,488642.9941,757362.6761
34.06458,-118.26798,2256474.263,1241411.615,1744644.829
34.00357,-118.26802,1358978.811,1144824.606,1373358.413
34.09018,-118.26807,923530.5472,701271.581,917416.2479
33.99562,-118.2681,510796.8265,383175.077,440069.6654
34.06441,-118.26813,753526.4489,491565.657,760301.9876
34.13588,-118.2682,998338.3962,828722.3925,888769.7866
34.06235,-118.26828,1578575.403,1304403.99,1583306.249
34.02101,-118.2683,524698.3713,185654.5951,347445.6
34.07147,-118.26831,2180827.839,1705556.008,2015427.616
34.10945,-118.26834,1271348.573,976402.5847,1048533.247
33.96673,-118.26835,515847.2174,332279.7705,498683.0191
34.13588,-118.26837,869250.7141,614126.3392,875417.7913
34.07173,-118.26844,729169.9019,592461.0095,655428.3952
33.78084,-118.2685,1047257.351,834420.982,1062642.988
34.06131,-118.26855,1147398.885,859088.4303,952672.7285
34.0636,-118.26859,2201113.858,1662024.045,1988419.201
34.0507,-118.26864,1625429.314,1415103.139,1639157.027
