Lat,Long,SDS,Existing,Ordinance ,Algorithm
34.10731,-118.23381,1.4445,2028238.155,1800757.154,2011967.336
34.1027,-118.23396,1.43925,1941054.926,1742842.141,1953965.625
34.1066,-118.23524,1.44375,2027770.375,1800117.665,2011484.853
34.10149,-118.23556,1.43775,996792.012,827087.3313,887152.207
34.06855,-118.23626,1.29525,444593.0866,304870.0742,434453.3799
34.06855,-118.23626,1.29525,787753.2387,526174.6493,794389.8803
34.06855,-118.23626,1.29525,444593.0866,304870.0742,434453.3799
34.10711,-118.23627,1.4445,871556.4304,616737.4018,877707.2859
34.06634,-118.23629,1.2855,781731.9819,519991.6285,788395.5082
34.06801,-118.2364,1.293,1164657.816,544572.9339,960367.8341
34.06795,-118.23651,1.29225,866616.1837,644421.274,860405.1972
34.06789,-118.23662,1.29225,3493722.559,3026207.999,3467950.206
34.11988,-118.23708,1.43775,1686275.918,1465805.206,1689833.997
34.11815,-118.23735,1.43925,825310.7045,692897.0409,746399.4634
34.11866,-118.23746,1.4385,497692.0497,358605.026,489739.5982
34.11139,-118.23767,1.4445,995641.8541,758577.9853,992160.7311
34.06899,-118.2377,1.29675,942847.1495,791380.0233,801854.2192
34.11,-118.23778,1.44525,505389.5083,396681.3351,438939.1909
34.1153,-118.23781,1.4415,977964.3125,757438.1168,971992.0505
34.06834,-118.23887,1.293,443695.5859,303997.3823,433551.5822
34.06693,-118.2389,1.287,735898.254,599314.3959,662287.334
34.12002,-118.23923,1.43925,497949.4506,358876.0163,489999.2503
34.10892,-118.23995,1.44675,829331.8825,697219.889,750637.8954
33.96259,-118.23996,0.9255,545593.1621,395304.948,454303.305
34.10995,-118.24012,1.4475,1949202.067,1751987.171,1962033.306
34.06328,-118.24027,1.26975,1753737.918,1550560.154,1766808.796
34.06474,-118.24035,1.27575,875256.7368,702127.7455,776624.0461
34.06819,-118.24036,1.2915,937068.9496,673607.9843,932952.793
34.11967,-118.24045,1.44,1941799.559,1743677.194,1954703.044
34.06497,-118.24068,1.27725,729652.9485,592952.1822,655920.3561
33.93507,-118.2407,0.8775,387465.9115,151048.1596,218562.4088
34.11951,-118.24077,1.44075,869635.9161,614562.0553,875800.2947
34.06228,-118.24087,1.2645,3320358.638,3016948.567,3269388.631
34.11933,-118.24102,1.44075,686506.8657,409671.9992,524617.4611
34.0647,-118.24103,1.27575,775641.2347,513778.8267,782330.8873
34.0628,-118.24132,1.26675,433078.1626,293759.1446,422889.7883
34.06268,-118.24138,1.266,769480.6506,507536.8804,776195.6398
34.06477,-118.24149,1.27575,775641.2347,513778.8267,782330.8873
34.06412,-118.24155,1.27275,435528.8098,296108.3228,425349.6206
34.06257,-118.24155,1.26525,721878.9107,585063.2734,648011.4847
34.12152,-118.24166,1.437,1993814.119,1511482.618,1988534.068
34.06453,-118.24173,1.27425,1902833.021,1635701.865,1883032.252
34.06282,-118.24174,1.26675,2213898.786,1694658.214,2011288.512
34.06524,-118.24176,1.278,934589.0077,780868.0867,791452.8793
34.0621,-118.24178,1.263,924229.5708,656246.3901,919991.2982
34.06375,-118.24182,1.2705,3471435.075,2991501.535,3444801.357
34.11827,-118.24185,1.44225,870405.2202,615432.8411,876564.1957
34.12032,-118.24189,1.44,1280030.278,988467.1695,1060062.369
34.12134,-118.24191,1.43775,1939563.26,1741169.817,1952488.382
34.11962,-118.24191,1.44075,977446.056,756894.7869,971472.2096
34.06421,-118.242,1.27275,773753.1242,511861.3017,780450.6582
34.06297,-118.24207,1.26675,1896318.107,1627445.485,1876354.98
34.06548,-118.24212,1.27875,931407.1188,665901.1909,927236.3963
34.06359,-118.24213,1.26975,3327004.06,3025371.576,3276373.908
34.12014,-118.24216,1.44075,977446.056,756894.7869,971472.2096
34.06256,-118.24226,1.26525,866673.4254,693557.7078,767967.6825
34.12004,-118.24229,1.44075,826117.7323,693763.7926,747249.6073
34.06412,-118.24239,1.272,1753727.527,1537499.47,1748327.816
34.06381,-118.24247,1.2705,1751844.159,1535480.409,1746439.922
34.06151,-118.24262,1.26,1738553.544,1521256.666,1733117.959
34.063,-118.24263,1.26675,614630.7614,331774.728,356496.0008
34.06215,-118.24266,1.263,720410.514,583576.978,646519.6824
34.06231,-118.2427,1.26375,768049.0249,506092.3621,774769.7455
34.06451,-118.2429,1.2735,929037.3656,662699.4628,924844.1412
34.12136,-118.243,1.4385,503093.9331,394231.7652,436513.9291
34.06403,-118.24302,1.27125,1306034.443,775654.3006,1120705.034
34.06173,-118.24305,1.26075,1742393.007,1538435.049,1755531.278
34.11977,-118.24332,1.4415,1280773.173,989505.8558,1061053.631
34.11858,-118.24343,1.443,1946680.06,1761511.712,1958314.051
34.06435,-118.24353,1.27275,441176.8909,330599.621,327987.1908
34.06374,-118.24361,1.26975,1602639.523,1338812.746,1607131.615
34.06246,-118.24364,1.26375,768049.0249,506092.3621,774769.7455
34.06313,-118.24367,1.26675,1861143.979,1319318.677,1854773.916
34.11997,-118.2438,1.4415,826520.722,694196.7593,747674.2182
34.06337,-118.24386,1.26825,869134.6372,696011.7797,770447.9236
34.11988,-118.24393,1.4415,826520.722,694196.7593,747674.2182
34.06272,-118.24412,1.2645,928465.6041,773137.2454,783799.4515
34.06245,-118.24412,1.26375,431847.5499,292582.6191,421654.8018
34.11804,-118.2442,1.44375,2271287.753,1859127.318,2132167.004
34.06663,-118.2442,1.2825,733023.7175,596383.3149,659355.3135
34.11871,-118.24423,1.443,1944770.109,1747010.025,1957644.717
34.11958,-118.24434,1.44225,826923.3626,694629.4533,748098.5219
34.06592,-118.24442,1.2795,935260.122,781718.6452,792294.7182
34.06346,-118.24449,1.26825,926644.9156,659481.1961,922429.1736
33.92971,-118.24452,0.87,247936.2421,158694.4668,190264.1305
34.06631,-118.24456,1.281,3482334.591,3008416.899,3456119.447
34.06333,-118.24461,1.2675,929839.4167,774867.0408,785512.2127
34.06619,-118.24463,1.28025,1873251.301,1335816.189,1866970.276
34.06318,-118.24468,1.26675,1747119.047,1530418.651,1741703.546
34.06318,-118.24468,1.26675,722855.9524,586052.8919,649004.4625
34.06453,-118.24472,1.27275,441176.8909,330599.621,327987.1908
34.06596,-118.24477,1.2795,935260.122,781718.6452,792294.7182
34.06423,-118.24484,1.27125,725778.0111,589015.7518,651975.9126
34.06365,-118.24489,1.269,439650.1553,329087.4448,326477.6904
34.11984,-118.24502,1.44225,870405.2202,615432.8411,876564.1957
34.0675,-118.24506,1.28625,735420.1059,598826.5182,661799.4486
34.06738,-118.24512,1.28625,3487685.858,3016761.883,3461678.084
34.11806,-118.24518,1.44375,1945510.755,1747841.389,1958378.139
34.06292,-118.24544,1.26525,2213284.356,1693061.742,2010179.509
34.06775,-118.24566,1.287,3348330.736,3052512.875,3298808.174
34.00123,-118.24577,1.01775,540331.8392,410041.4062,479496.1302
34.15987,-118.24583,1.39875,3588069.376,3178655.324,3566194.392
34.15979,-118.24583,1.39875,2230860.444,1823774.653,2091178.915
34.15977,-118.24583,1.39875,1967539.225,1471278.095,1962022.408
34.06726,-118.24595,1.28475,937594.5959,784682.404,795227.7791
34.06713,-118.24602,1.284,780799.4758,519037.7356,787467.0717
34.06938,-118.24605,1.2945,3495964.817,3029725.434,3470280.314
34.06866,-118.24609,1.2915,1482590.185,1344060.92,1341452.31
34.06885,-118.24615,1.29225,739234.7557,602722.3971,665693.7339
34.06781,-118.2462,1.28775,938918.5603,786366.7887,796894.499
33.95254,-118.24627,0.8925,1152230.853,944657.9442,1166471.902
34.06659,-118.24634,1.28175,732543.3098,595893.9125,658865.5454
34.06744,-118.24641,1.2855,1611807.115,1352149.753,1616204.938
34.06868,-118.24642,1.2915,940563.3365,788462.8997,798968.406
34.0669,-118.24671,1.2825,936596.8481,783414.7321,793973.2974
34.06898,-118.24682,1.29225,937397.9258,674058.2897,933284.9748
34.06873,-118.24695,1.2915,940563.3365,788462.8997,798968.406
34.06768,-118.24701,1.28625,440991.1829,301374.5974,430834.7469
34.06861,-118.24704,1.29075,1195772.407,876649.8635,940789.4859
34.06569,-118.24708,1.27725,776582.8099,514736.5556,783268.4937
34.06683,-118.24712,1.2825,445120.0521,334517.3959,331898.3264
34.06709,-118.24726,1.28325,1610516.151,1350263.763,1614927.361
34.10374,-118.24747,1.4415,999367.2155,829810.8617,889846.3935
34.06763,-118.24761,1.2855,2221368.959,1714307.131,2024855.301
34.06706,-118.24777,1.28325,3343759.947,3046681.616,3293997.812
34.06755,-118.24781,1.2855,446325.6771,335718.7879,333097.7671
34.06966,-118.24785,1.29525,890967.3756,717898.9446,792517.1503
34.06923,-118.24798,1.293,786369.8668,524750.4739,793012.7783
33.79364,-118.24811,0.825,438970.2238,305653.1962,359761.8532
33.79399,-118.24849,0.82425,438168.5043,304997.1788,359039.9556
34.09153,-118.24871,1.398,488956.1951,379293.0412,393705.3628
34.00418,-118.24875,1.02675,547605.2154,416725.2181,486559.2994
34.00856,-118.24889,1.044,561416.587,429490.8674,500007.0357
34.01638,-118.24905,1.07475,634233.5278,380404.7543,641234.4614
34.0695,-118.24934,1.29375,1616488.237,1359010.525,1620837.199
34.01648,-118.24937,1.07475,352994.6774,247405.4091,220085.6626
34.07245,-118.24966,1.308,947667.7327,797562.913,818654.3733
34.02137,-118.25,1.0935,714198.8981,546600.4343,592133.6496
34.06668,-118.25038,1.2795,438268.9248,298744.8615,428100.7556
34.00327,-118.25051,1.0215,1387382.736,1172963.039,1401737.551
34.06565,-118.25058,1.27425,929377.2868,663157.865,925187.2779
34.06621,-118.25066,1.27725,1763086.868,1560574.259,1776100.828
34.07565,-118.25078,1.3215,757487.4022,621478.6876,666451.145
34.11297,-118.25087,1.45275,507920.0167,399389.465,441617.4729
34.06688,-118.25087,1.2795,1608350.793,1347106.207,1612784.376
34.0213,-118.25099,1.092,1503001.783,1289136.965,1517146.193
34.07662,-118.25102,1.326,893255.4857,670798.0437,887083.2255
34.11308,-118.25105,1.45275,2033339.661,1807744.098,2017229.992
34.06657,-118.25113,1.278,1607479.811,1345838.186,1611922.364
34.06685,-118.2512,1.2795,1473817.051,1333877.296,1331246.762
34.00049,-118.25145,1.0095,315269.7049,190064.1681,293638.5096
33.99344,-118.25176,0.99075,311261.1238,210844.7298,187799.2372
34.06677,-118.25181,1.278,1187541.889,866309.1272,930641.5253
34.08389,-118.25198,1.359,918473.1229,696143.667,912348.1032
34.11398,-118.25204,1.452,1692093.676,1475133.819,1695580.121
34.07666,-118.25213,1.3245,805403.8245,544539.1008,811955.5664
34.07736,-118.25237,1.3275,641647.1388,359570.8072,401699.4186
34.07131,-118.2524,1.29825,1487443.578,1349710.214,1347114.042
34.07142,-118.25248,1.299,1244020.273,875880.4085,906792.5123
34.07921,-118.25297,1.335,922069.0686,749448.469,824167.8098
34.02002,-118.25302,1.0845,1491145.816,1277101.612,1505319.927
34.07607,-118.25314,1.32,888582.3952,666141.703,882402.5134
34.07592,-118.25327,1.31925,459641.1385,349098.5836,363412.9463
34.07145,-118.25332,1.2975,3360939.198,3068639.3,3312083.773
34.08305,-118.25339,1.353,1849908.469,1641783.702,1844768.158
34.07625,-118.25358,1.32,910477.9466,737639.0671,812342.7474
34.07946,-118.25367,1.335,644834.8327,362962.3388,405187.8156
34.08212,-118.25371,1.34775,662228.347,302497.4282,474719.8608
34.11578,-118.25414,1.45125,690324.5336,414186.2613,529148.2096
34.11426,-118.25479,1.44825,873467.8083,618907.3477,879605.0905
34.11657,-118.25506,1.4505,3516360.354,3272825.799,3492454.275
34.00693,-118.25507,1.03125,1403928.342,1189426.349,1418263.84
34.09339,-118.25513,1.39875,1899638.621,1696641.367,1894654.754
34.00112,-118.25522,1.008,474068.5349,210260.8274,210925.193
34.08154,-118.25527,1.34325,1841338.255,1645198.896,1853826.027
34.0214,-118.25552,1.086,1493525.462,1279514.991,1507693.761
34.06442,-118.25571,1.26075,436271.5141,325750.3655,323146.7396
34.07785,-118.25581,1.3245,954560.4717,806464.8035,827344.7995
34.07949,-118.25599,1.332,897901.4475,675439.821,891737.1149
33.959,-118.25608,0.903,1168180.323,947512.8457,1162326.1
33.95886,-118.25608,0.903,1168180.323,947512.8457,1162326.1
33.95773,-118.25608,0.9,1162417.006,942057.2086,1156567.546
34.08596,-118.25615,1.36275,476135.4635,365960.4437,380346.076
34.01732,-118.25616,1.07025,670504.7532,462113.4217,651802.8634
34.02149,-118.25619,1.086,1489805.256,1262550.935,1483968.628
34.07433,-118.25621,1.30725,1796901.198,1584022.676,1791611.02
34.08006,-118.25623,1.33425,2248690.484,1616323.336,1797495.887
34.07822,-118.25632,1.32525,3392954.049,3109863.441,3364619.918
34.07274,-118.25636,1.29975,446382.1391,306613.0721,436251.2528
34.11601,-118.25639,1.44825,1949937.951,1752814.122,1962761.956
34.0789,-118.25641,1.329,1635590.908,1387376.997,1639735.263
33.95886,-118.25644,0.90225,501866.8698,321135.03,484902.2437
34.07121,-118.25646,1.29225,1778782.286,1564441.938,1773444.786
34.09237,-118.25651,1.392,486808.0907,377045.1164,391454.7672
34.11653,-118.25653,1.44825,1951819.787,1767260.845,1963407.682
34.07933,-118.25669,1.3305,918610.1945,745918.0227,820635.4565
33.96124,-118.2567,0.90825,1178230.888,957042.5819,1172368.788
34.00796,-118.25675,1.0335,332785.9455,229482.3255,203152.4899
33.95684,-118.25685,0.89775,439477.4028,320112.9928,365291.1419
34.01925,-118.25689,1.07625,697681.1984,531265.2332,576356.2381
34.07616,-118.25692,1.31475,1210796.277,895776.035,955137.3836
34.07174,-118.25692,1.29375,786831.4001,525225.3784,793472.2259
34.06388,-118.25692,1.25625,1173091.314,848381.1424,913006.526
34.02208,-118.25702,1.08675,1490996.622,1263757.497,1485161.096
33.97202,-118.25708,0.9345,1232008.733,1020936.096,1246369.846
34.12053,-118.25709,1.44975,830930.6014,698941.3899,752324.6741
34.02001,-118.25715,1.07925,355163.776,249353.8464,221933.1297
34.07357,-118.25769,1.30125,446976.7278,307193.3589,438696.1865
34.01153,-118.25795,1.0455,611137.6478,360453.8237,618136.4266
34.01123,-118.25795,1.04475,1426543.847,1212016.055,1440847.124
34.11651,-118.25802,1.446,828931.3334,696788.8317,750215.4339
33.99733,-118.2582,0.9945,313171.3376,212479.9506,189338.2993
34.06536,-118.25821,1.2615,3316528.269,3012100.902,3265363.498
34.02486,-118.25829,1.09575,1505211.037,1278176.516,1499389.259
33.99732,-118.25841,0.9945,313171.3376,212479.9506,189338.2993
33.78357,-118.25858,0.84075,227367.4463,123668.6825,220238.0998
34.07238,-118.25859,1.2945,444294.14,304579.2648,434152.9925
33.78414,-118.25863,0.84,433204.839,222149.8027,439682.6835
34.07536,-118.25873,1.30875,1798692.717,1585963.191,1793407.325
34.07214,-118.25874,1.293,937726.4531,674508.258,933616.7071
33.9313,-118.25875,0.86475,802262.658,503339.6324,565367.3945
34.11898,-118.25876,1.44825,982610.2182,762316.3133,976652.3602
34.0988,-118.25888,1.419,496365.2102,387090.4101,429428.8321
34.09788,-118.25888,1.41525,495054.5981,385706.0958,428052.9016
34.09754,-118.25888,1.41375,811376.0244,677995.4848,731758.4898
34.10533,-118.25889,1.43175,683190.146,405783.8303,520701.6409
34.11531,-118.25904,1.443,3620968.651,3234190.79,3600557.329
34.07171,-118.25915,1.29,625225.0658,342477.2468,367450.8922
34.0197,-118.25917,1.0755,353356.6908,247730.261,220393.5906
33.78326,-118.25918,0.8415,375490.424,99320.22167,213285.4576
34.01983,-118.25927,1.0755,1476779.138,1262555.447,1490986.743
33.78402,-118.25927,0.84,360912.6602,134912.5498,198153.6492
33.78523,-118.25933,0.8385,769854.312,474711.8578,535340.4954
34.10588,-118.25937,1.431,1932811.031,1733607.692,1945800.955
33.93126,-118.25944,0.864,1029038.049,856770.9178,867384.3739
34.09917,-118.25952,1.4205,1678994.734,1454230.915,1682641.15
34.09897,-118.25954,1.419,1678348.938,1453209.646,1682003.119
34.02223,-118.25956,1.0845,593148.5271,459188.205,531079.7249
33.93072,-118.25957,0.864,1652395.937,872383.7296,1041155.034
34.09856,-118.25958,1.4175,495841.6114,386537.1075,428878.9787
34.09732,-118.25958,1.4115,488285.0513,348773.4299,480254.4483
34.09883,-118.25959,1.41825,3487613.419,3234246.983,3462621.296
34.09842,-118.25961,1.41675,1920391.779,1732217.001,1932254.962
34.07209,-118.25963,1.2915,3492972.543,3025032.515,3467170.855
34.07117,-118.25963,1.287,1775098.705,1573470.399,1788037.69
34.01894,-118.25966,1.07175,1466969.475,1239482.021,1461113.212
34.02176,-118.25968,1.08225,640054.6635,385510.0711,647053.8046
34.02672,-118.25981,1.10025,1515921.401,1302284.407,1530031.318
34.11601,-118.25985,1.443,978999.5977,758523.9928,973030.514
34.10569,-118.25994,1.43025,1932056.755,1732763.744,1945053.869
34.11612,-118.25995,1.443,1944770.109,1747010.025,1957644.717
34.01028,-118.26012,1.03875,2953505.722,2573765.474,2887221.892
33.99956,-118.26015,0.99825,599876.5638,401331.7314,581727.1085
34.07889,-118.26016,1.323,758408.1134,622429.8832,667400.0041
34.09298,-118.26026,1.38975,941236.7807,719344.361,935163.3139
34.0611,-118.26029,1.2375,1155918.004,869264.6794,962557.8127
34.10507,-118.26031,1.42875,682075.3825,404483.9613,519389.7396
34.09188,-118.26032,1.3845,959078.0819,787570.529,862160.407
34.10607,-118.26036,1.43025,2314954.457,1731152.604,1942202.289
34.0905,-118.26042,1.37775,1540418.773,1412126.449,1409681.043
34.09048,-118.26043,1.37775,481650.3203,371670.8658,386071.1264
34.09048,-118.26043,1.37775,954142.9698,782449.9227,857073.1124
34.09048,-118.26043,1.37775,1247459.943,943883.1612,1002072.021
34.00052,-118.2605,1.0005,622845.1202,463186.3394,505915.5793
34.10769,-118.26058,1.43175,1935534.78,1749069.362,1947267.278
34.11492,-118.26072,1.44,1687206.201,1467292.018,1690752.89
34.1168,-118.26077,1.44225,994894.3761,757426.9024,991404.2878
34.09257,-118.26083,1.3875,979035.5869,838684.4958,858722.513
33.93132,-118.26091,0.864,2764376.336,2059859.263,2719071.481
33.77997,-118.26111,0.84525,1059113.544,857137.5793,1073107.346
33.77997,-118.26111,0.84525,1054789.236,841380.786,1070203.114
33.77997,-118.26111,0.84525,438027.1233,225553.98,444531.2038
33.77997,-118.26111,0.84525,393616.26,280923.4345,323212.1617
33.77997,-118.26115,0.84525,460604.8532,323459.3207,379307.1049
34.05972,-118.26133,1.22925,697975.9409,561017.62,623808.4513
34.05916,-118.26147,1.22625,834035.4219,661265.6569,735222.2768
34.05893,-118.26157,1.22475,421209.627,311028.7114,308455.8091
33.77287,-118.26164,0.85425,470207.4995,331426.1422,388021.994
34.02127,-118.2618,1.07775,587929.3382,454268.2803,525952.092
34.06621,-118.26183,1.26,1741441.354,1537419.288,1754585.194
34.07943,-118.26192,1.323,912810.2449,740010.353,814719.3038
34.05693,-118.26213,1.21425,602577.5318,246286.6557,401023.1188
34.11547,-118.26222,1.4385,997307.8943,827632.6659,887691.7561
34.00947,-118.26227,1.03275,326862.1207,199501.6588,305009.6057
34.02354,-118.2624,1.08525,358044.7183,251949.1486,224395.9428
34.06553,-118.26244,1.2555,858625.6833,685551.9564,759868.4563
34.02556,-118.26244,1.09275,1504181.57,1290336.155,1518322.922
33.77507,-118.26244,0.8505,1206561.167,853200.9399,1213673.77
33.9677,-118.26245,0.921,521270.0768,336629.1861,504031.2515
34.02254,-118.26262,1.0815,350616.1317,219347.1381,328406.5332
34.06703,-118.26266,1.26225,1460874.471,1318919.179,1316257.585
34.11533,-118.26326,1.437,974848.6279,754174.2241,968866.9088
34.08533,-118.26331,1.34925,471096.5708,360774.9503,375143.1391
34.00948,-118.26342,1.032,1401263.642,1173715.399,1395366.641
34.05956,-118.26348,1.22475,909537.2209,749570.6872,760448.5995
34.08014,-118.26359,1.32375,950816.4764,692667.1363,946837.6137
34.01138,-118.26375,1.03875,335389.7093,231768.3996,205306.1134
33.79479,-118.26379,0.82575,1857710.989,1046574.992,1505377.455
34.05798,-118.2638,1.21725,3257141.364,2937603.916,3203059.657
33.79269,-118.26383,0.82875,1175615.389,820901.7832,1182830.834
34.08196,-118.26387,1.332,1825993.576,1615634.981,1820783.525
34.02237,-118.26392,1.07925,1034333.566,689364.7843,749708.1208
34.0793,-118.26403,1.31925,1630449.426,1379682.535,1634649.687
