,Latitude,Longitude,Story,Type,Material,Dimension,Area,Index,Num_Units,RepairCost,existing fatality,optimized fatality,ordinance
1462,33.96462,-118.28622,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,19756.2104,0.006695997,0.006695997,0.005509461
1463,33.96245,-118.28624,2,L1,HWS,100X30,6000,L1-2S-100X30-HWS,6,35891.35982,0.006690556,0.006690556,0.005547503
1464,34.08491,-118.28625,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,36194.22014,0.010632729,0.010632729,0.008978141
1465,34.0943,-118.28626,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,36537.25832,0.011204222,0.011204222,0.009577261
1466,34.09514,-118.28627,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,34737.69404,0.011128267,0.011128267,0.009473119
1467,34.08793,-118.28628,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,32635.49847,0.010799726,0.010720787,0.009193593
1468,34.10785,-118.28632,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,30263.85145,0.01107703,0.01107703,0.009748725
1469,34.10887,-118.28633,3,L3,HWS,80X30,7200,L3-3S-80X30-HWS,7,45272.03402,0.011013252,0.010955226,0.009627731
1470,33.71071,-118.28633,3,L4,GWB,60X50,9000,L4-3S-60X50-GWB,9,46587.48202,0.002945882,0.002945882,0.002299606
1471,33.96462,-118.28637,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,30021.78153,0.006719404,0.006719404,0.005547645
1472,33.96515,-118.28638,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,17779.45411,0.006724004,0.006724004,0.005543216
1473,34.10514,-118.2864,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,16419.86675,0.010811139,0.010811139,0.009342497
1474,34.10206,-118.2864,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,32715.55573,0.010702302,0.010702302,0.009196756
1475,34.06108,-118.2864,3,L4,HWS,60X50,9000,L4-3S-60X50-HWS,9,46971.56514,0.010124608,0.010124608,0.008559565
1476,34.04195,-118.2864,2,L1,GWB,100X30,6000,L1-2S-100X30-GWB,6,33063.04664,0.011098137,0.011098137,0.009586448
1477,34.1048,-118.28641,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,33019.03774,0.010771373,0.010771373,0.009292193
1478,33.88156,-118.28646,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,53413.29528,0.003934777,0.003934777,0.003030522
1479,33.7245,-118.28646,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,36500.35252,0.003142709,0.003142709,0.002552359
1480,33.7109,-118.28649,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,36231.0664,0.002931938,0.002931938,0.002272423
1481,34.10197,-118.2865,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,17984.66131,0.010742999,0.010742999,0.009237538
1482,33.7085,-118.28651,3,L3,GWB,80X30,7200,L3-3S-80X30-GWB,7,45367.97725,0.002863572,0.002863572,0.002203747
1483,33.96909,-118.28652,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,19699.04063,0.007317614,0.007317614,0.006102951
1484,34.05447,-118.28655,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,34634.30028,0.010195198,0.010195198,0.008644042
1485,34.05345,-118.28655,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,17576.51497,0.010122132,0.010122132,0.008571171
1486,34.04773,-118.28655,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,17529.12581,0.010457474,0.010457474,0.008981145
1487,34.04122,-118.28662,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,50402.06978,0.011137215,0.011137215,0.009625663
1488,33.71112,-118.28666,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,17893.79236,0.002954106,0.002954106,0.002300742
1489,34.10025,-118.28668,2,L1,HWS,100X30,6000,L1-2S-100X30-HWS,6,36130.94242,0.010997782,0.010997782,0.009451576
1490,33.97886,-118.2867,3,L3,GWB,50X30,4500,L3-3S-50X30-GWB,4,28323.84767,0.006633068,0.006633068,0.005386424
1491,33.71046,-118.2867,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,19887.60314,0.002930371,0.002930371,0.002272439
1492,34.10244,-118.28671,2,L1,GWB,100X30,6000,L1-2S-100X30-GWB,6,34989.87198,0.010771044,0.010771044,0.009276834
1493,34.0454,-118.28672,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,36484.79746,0.010692433,0.010692433,0.009252583
1494,34.04468,-118.28672,3,L4,HWS,100X50,15000,L4-3S-100X50-HWS,15,70884.96921,0.010846446,0.010846446,0.009366316
1495,34.04134,-118.28674,3,L3,HWS,80X30,7200,L3-3S-80X30-HWS,7,40885.73467,0.011198136,0.011150514,0.009678333
1496,33.74666,-118.28675,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,32443.0438,0.003595941,0.003595941,0.002830138
1497,34.048,-118.28684,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,30914.8267,0.010496554,0.010496554,0.009013967
1498,34.04787,-118.28684,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,19082.84846,0.010554786,0.010554786,0.009078683
1499,34.11172,-118.28685,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,28221.82617,0.011147232,0.011147232,0.009695407
1500,34.09446,-118.28686,3,L1,GWB,100X30,9000,L1-3S-100X30-GWB,9,52823.91951,0.010973359,0.010973359,0.009343489
1501,33.97337,-118.28686,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,28404.08696,0.007305377,0.007305377,0.006085658
1502,34.10432,-118.28689,3,L4,HWS,100X50,15000,L4-3S-100X50-HWS,15,83961.13647,0.010988797,0.010988797,0.009499439
1503,34.09403,-118.28694,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,16966.90955,0.011165699,0.011165699,0.009540188
1504,34.09499,-118.28695,3,L4,GWB,100X50,15000,L4-3S-100X50-GWB,15,71600.50651,0.011058624,0.011058624,0.009428588
1505,34.09471,-118.28695,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,37725.46593,0.011054461,0.011054461,0.009454176
1506,33.71096,-118.28695,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,18496.64192,0.002878681,0.002878681,0.002223437
1507,33.91812,-118.28699,3,L4,GWB,60X50,9000,L4-3S-60X50-GWB,9,58344.01789,0.00571411,0.00571411,0.004729301
1508,33.71029,-118.28706,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,19516.51914,0.002858473,0.002858473,0.002209512
1509,34.09697,-118.2871,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,18105.06402,0.011353876,0.011206389,0.00973471
1510,34.04498,-118.2871,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,34938.16629,0.010891107,0.010891107,0.009435695
1511,34.04454,-118.2871,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,36044.73457,0.010787923,0.010787923,0.009290821
1512,33.71124,-118.2871,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,36954.07511,0.002933416,0.002933416,0.002268761
1513,34.06801,-118.28712,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,30872.36017,0.010781174,0.010781174,0.009130725
1514,34.03844,-118.28712,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,37415.51374,0.010798797,0.010798797,0.009262731
1515,33.96603,-118.28712,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,59866.1833,0.006832072,0.006832072,0.005625978
1516,34.02907,-118.28714,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,53319.34482,0.010000159,0.010000159,0.008526982
1517,34.00536,-118.28716,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,35550.01578,0.00782767,0.00782767,0.006493277
1518,34.10836,-118.2872,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,17189.80446,0.011022229,0.010783943,0.009685793
1519,34.24943,-118.28733,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,18739.46691,0.009666618,0.009501861,0.008332909
1520,34.04897,-118.28734,3,L4,GWB,60X50,9000,L4-3S-60X50-GWB,9,55972.92728,0.010596876,0.01054506,0.009192285
1521,34.04228,-118.28734,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,37479.34873,0.011219079,0.011219079,0.009683503
1522,34.03496,-118.28734,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,43940.23185,0.011121487,0.011121487,0.009560059
1523,34.00211,-118.28735,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,28856.96183,0.00741289,0.00741289,0.006207914
1524,34.05383,-118.28739,3,L3,HWS,80X30,7200,L3-3S-80X30-HWS,7,39958.91437,0.010200491,0.010200491,0.008693217
1525,33.92369,-118.2874,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,61248.80859,0.00564701,0.00564701,0.004705405
1526,34.05348,-118.28742,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,53434.24104,0.01010577,0.01010577,0.008613309
1527,33.91617,-118.28742,3,L4,GWB,60X50,9000,L4-3S-60X50-GWB,9,53098.36296,0.005487415,0.005487415,0.004527126
1528,34.04654,-118.28743,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,39652.98659,0.010641872,0.010641872,0.009206017
1529,34.08491,-118.28744,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,31404.01047,0.010603856,0.010603856,0.00895135
1530,34.09471,-118.28745,3,L3,GWB,80X30,7200,L3-3S-80X30-GWB,7,43320.51847,0.010985553,0.010985553,0.009386903
1531,34.02821,-118.28746,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,33293.12326,0.01005031,0.01005031,0.008595394
1532,33.96724,-118.28746,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,62909.9324,0.007535613,0.007535613,0.006265228
1533,34.0879,-118.28747,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,30849.59715,0.010834124,0.010795612,0.009232135
1534,34.02722,-118.28748,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,31780.23964,0.010176749,0.010176749,0.00872205
1535,34.25138,-118.28752,2,L1,HWS,60X30,3600,L1-2S-60X30-HWS,4,22914.55321,0.00923942,0.009121361,0.00792031
1536,34.07166,-118.28753,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,32721.16841,0.011190731,0.011126706,0.009459413
1537,34.00704,-118.28758,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,33976.32783,0.008134584,0.008134584,0.006800271
1538,33.71106,-118.28758,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,21365.67147,0.002920767,0.002920767,0.002275031
1539,33.70773,-118.2876,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,20269.62956,0.003080804,0.003080804,0.002323232
1540,33.70705,-118.2876,3,L3,GWB,50X30,4500,L3-3S-50X30-GWB,4,26287.886,0.003050076,0.003050076,0.002295682
1541,34.0035,-118.28761,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,37592.40998,0.007640376,0.007640376,0.006391721
1542,34.25077,-118.28764,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,17303.42824,0.009399602,0.009175458,0.008088416
1543,34.02811,-118.28765,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,37692.31894,0.010064657,0.010064657,0.008597914
1544,34.08261,-118.28766,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,31990.01016,0.010671462,0.010671462,0.008982903
1545,33.72491,-118.28766,3,L4,HWS,60X50,9000,L4-3S-60X50-HWS,9,55670.33531,0.003045408,0.003045408,0.002483682
1546,34.25532,-118.28768,2,L1,HWS,100X30,6000,L1-2S-100X30-HWS,6,38329.38068,0.009396053,0.009309757,0.008063432
1547,34.03421,-118.28768,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,34449.98448,0.011047799,0.011047799,0.009472554
1548,34.25044,-118.28771,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,35353.21399,0.009364901,0.009358805,0.008023065
1549,34.25292,-118.28772,2,L1,GWB,60X30,3600,L1-2S-60X30-GWB,4,26055.09155,0.009340374,0.009277725,0.007991598
1550,34.03082,-118.28772,2,L2,HWS,60X50,6000,L2-2S-60X50-HWS,6,36607.38113,0.010328774,0.010328774,0.008807661
1551,34.03068,-118.28772,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,34666.20232,0.010235015,0.010235015,0.008708242
1552,34.03055,-118.28772,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,19419.02763,0.010231531,0.010231531,0.008727338
1553,34.0494,-118.28773,3,L3,HWS,80X30,7200,L3-3S-80X30-HWS,7,37757.88283,0.010483801,0.010483801,0.009081694
1554,34.04555,-118.28774,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,55363.17848,0.010865519,0.010865519,0.00943302
1555,34.10665,-118.2878,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,36315.82157,0.011075696,0.011075696,0.009680326
1556,34.02933,-118.2878,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,20219.61634,0.00998348,0.00998348,0.008501642
1557,34.0916,-118.28781,2,L1,HWS,100X30,6000,L1-2S-100X30-HWS,6,35941.06178,0.010725017,0.010725017,0.009119618
1558,34.08588,-118.28781,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,36668.82147,0.010367176,0.010367176,0.008713698
1559,34.11208,-118.28787,3,L1,GWB,60X30,5400,L1-3S-60X30-GWB,5,31875.57141,0.011176198,0.010943149,0.00972734
1560,34.05708,-118.28787,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,29162.06217,0.010292294,0.010292294,0.008747033
1561,34.10206,-118.28792,3,L4,GWB,100X50,15000,L4-3S-100X50-GWB,15,82880.31426,0.010877225,0.010877225,0.009370498
1562,34.24937,-118.28794,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,67172.57663,0.009595587,0.009595587,0.00824774
1563,34.08073,-118.28797,3,L3,GWB,50X30,4500,L3-3S-50X30-GWB,4,24338.85693,0.010312437,0.010312437,0.008607207
1564,34.10799,-118.28799,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,61864.56412,0.011219555,0.011067729,0.009832495
1565,34.10063,-118.28801,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,18586.31982,0.010822117,0.010822117,0.00931116
1566,34.07928,-118.28801,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,57118.97466,0.010464701,0.010418422,0.008765597
1567,34.05038,-118.28804,3,L4,HWS,60X50,9000,L4-3S-60X50-HWS,9,48688.84764,0.010952117,0.010952117,0.009495777
1568,34.04953,-118.28804,3,L3,HWS,50X30,4500,L3-3S-50X30-HWS,4,26146.05047,0.010374097,0.010374097,0.008973459
1569,34.00398,-118.28804,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,17437.21218,0.007712755,0.007712755,0.006462193
1570,34.10206,-118.28808,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,53729.04599,0.010951909,0.010865212,0.009447989
1571,34.05179,-118.28808,3,L4,HWS,100X50,15000,L4-3S-100X50-HWS,15,79534.98706,0.010577817,0.010577817,0.009089096
1572,34.04552,-118.28809,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,31813.34823,0.010886934,0.010886934,0.009469176
1573,34.10518,-118.28811,2,L1,GWB,60X30,3600,L1-2S-60X30-GWB,4,25393.98896,0.011230251,0.011230251,0.009735254
1574,34.00148,-118.28812,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,54359.74781,0.007429453,0.007429453,0.006203286
1575,34.11052,-118.28813,3,L4,GWB,100X50,15000,L4-3S-100X50-GWB,15,80894.30068,0.011119967,0.010804478,0.009662642
1576,34.05349,-118.28813,3,L3,HWS,80X30,7200,L3-3S-80X30-HWS,7,44773.07727,0.010384794,0.010384794,0.008886833
1577,33.95721,-118.28813,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,38139.36457,0.006617629,0.006564976,0.005409019
1578,34.05448,-118.28814,3,L3,HWS,50X30,4500,L3-3S-50X30-HWS,4,27488.8353,0.010241971,0.010241971,0.008737454
1579,33.9621,-118.28815,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,18550.46038,0.006743349,0.006743349,0.005577666
1580,33.91671,-118.28816,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,19030.0363,0.00584134,0.00584134,0.004871976
1581,33.94882,-118.28819,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,33736.72632,0.005801907,0.005801907,0.004610427
1582,34.00398,-118.2882,2,L1,GWB,100X30,6000,L1-2S-100X30-GWB,6,39372.31505,0.007753009,0.007753009,0.006492313
1583,34.05294,-118.28824,3,L4,GWB,100X50,15000,L4-3S-100X50-GWB,15,86093.25571,0.010446233,0.010446233,0.00894384
1584,34.09197,-118.28825,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,18020.78032,0.010775692,0.010775692,0.009199969
1585,34.25709,-118.28826,3,L4,HWS,100X50,15000,L4-3S-100X50-HWS,15,69153.57717,0.009152045,0.009152045,0.007823538
1586,34.09224,-118.28826,3,L4,GWB,100X50,15000,L4-3S-100X50-GWB,15,79024.72116,0.010679983,0.010679983,0.009094014
1587,34.03082,-118.28827,3,L3,HWS,50X30,4500,L3-3S-50X30-HWS,4,25491.74373,0.010178896,0.010178896,0.008677041
1588,34.03079,-118.28827,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,17862.11076,0.010218134,0.010218134,0.008711932
1589,34.03066,-118.28827,3,L1,HWS,60X30,5400,L1-3S-60X30-HWS,5,27474.43667,0.010146291,0.010146291,0.008643418
1590,33.72042,-118.28827,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,33691.87022,0.003129376,0.003129376,0.002512301
1591,34.11209,-118.28828,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,36869.52923,0.011216981,0.011056319,0.009769752
1592,34.11134,-118.28828,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,32620.11788,0.011009542,0.010882004,0.009574216
1593,34.08798,-118.28828,2,L1,GWB,100X30,6000,L1-2S-100X30-GWB,6,35754.32156,0.010937552,0.010937552,0.009298845
1594,33.92369,-118.28828,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,63100.27641,0.005531365,0.005531365,0.00460234
1595,34.03107,-118.28829,3,L3,HWS,80X30,7200,L3-3S-80X30-HWS,7,41393.14934,0.010221599,0.010221599,0.00871123
1596,33.71082,-118.28829,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,30853.48123,0.002997402,0.002997402,0.002345491
1597,33.7086,-118.28829,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,33354.78343,0.003003474,0.003003474,0.002281844
1598,34.06998,-118.2883,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,30232.26483,0.011119293,0.011119293,0.009411601
1599,34.06882,-118.2883,2,L1,GWB,100X30,6000,L1-2S-100X30-GWB,6,38261.17932,0.01110745,0.01110745,0.009431221
1600,34.03095,-118.2883,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,55851.38215,0.010199789,0.010199789,0.008677129
1601,33.96515,-118.2883,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,50526.31909,0.006669906,0.006669906,0.00550172
1602,33.70845,-118.2883,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,26515.44762,0.00304586,0.00304586,0.002324571
1603,33.70831,-118.2883,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,50156.2227,0.003049884,0.003049884,0.002311133
1604,34.08473,-118.28832,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,19523.03604,0.010424555,0.010424555,0.008775588
1605,34.03414,-118.28832,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,58195.06258,0.010982757,0.010982757,0.009424641
1606,33.70804,-118.28832,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,18286.01947,0.002946729,0.002946729,0.002223993
1607,34.08052,-118.28834,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,31490.77568,0.010370817,0.010370817,0.008644321
1608,33.9172,-118.28834,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,20093.54572,0.005719979,0.005719979,0.004740619
1609,34.25609,-118.28835,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,17093.71997,0.009238151,0.009238151,0.007872199
1610,33.94882,-118.28836,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,38396.9166,0.005871176,0.005871176,0.004682774
1611,33.97698,-118.28837,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,20031.95016,0.007106683,0.007106683,0.00583125
1612,34.08843,-118.28838,2,L1,GWB,60X30,3600,L1-2S-60X30-GWB,4,23675.68038,0.010862299,0.010862299,0.009244165
1613,34.03275,-118.28838,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,57274.4193,0.010126245,0.010126245,0.008575411
1614,34.08361,-118.28839,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,35917.9301,0.010524301,0.010524301,0.008836864
1615,34.03213,-118.2884,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,34365.54,0.010151218,0.010151218,0.008596656
1616,34.02628,-118.2884,3,L1,HWS,100X30,9000,L1-3S-100X30-HWS,9,51673.59556,0.010296082,0.010296082,0.008904963
1617,33.9675,-118.2884,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,60941.73583,0.007300141,0.007300141,0.006014322
1618,34.25414,-118.28841,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,29559.52965,0.009419095,0.009419095,0.008054654
1619,34.10478,-118.28842,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,37429.99081,0.011262479,0.011262479,0.009764925
1620,34.10665,-118.28845,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,34659.48307,0.011186911,0.011186911,0.009772228
1621,34.09567,-118.28848,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,19443.37856,0.010945238,0.010935974,0.009352734
1622,33.94881,-118.28851,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,33326.55693,0.00593477,0.00593477,0.004736985
1623,34.04491,-118.28852,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,32601.40217,0.010934948,0.010934948,0.009488893
1624,33.72853,-118.28855,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,58359.60747,0.003342175,0.003342175,0.002685661
1625,34.2567,-118.28859,3,L4,HWS,100X50,15000,L4-3S-100X50-HWS,15,67705.12373,0.009169433,0.009169433,0.007809825
1626,34.03882,-118.28859,3,L1,GWB,100X30,9000,L1-3S-100X30-GWB,9,52465.48777,0.010829477,0.010829477,0.009206515
1627,34.10909,-118.28861,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,42481.02773,0.011097986,0.010963579,0.009680092
1628,33.72517,-118.28862,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,64093.59158,0.003105256,0.003105256,0.002509878
1629,33.93062,-118.28864,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,58914.79021,0.005247955,0.005247955,0.004265055
1630,33.70724,-118.28865,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,19501.23536,0.002977196,0.002977196,0.002193592
1631,33.72906,-118.28866,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,38883.2868,0.00339299,0.00339299,0.00272074
1632,34.05279,-118.28867,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,61285.15341,0.010661315,0.010661315,0.009139298
1633,34.02811,-118.28867,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,50755.63474,0.009963215,0.009963215,0.008511967
1634,34.05351,-118.28868,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,32659.26097,0.010320218,0.010320218,0.008807214
1635,34.05312,-118.28868,3,L3,GWB,50X30,4500,L3-3S-50X30-GWB,4,22464.90028,0.010484555,0.010484555,0.008962309
1636,34.10885,-118.28869,3,L4,HWS,60X50,9000,L4-3S-60X50-HWS,9,58292.09966,0.011143652,0.011087054,0.009723087
1637,34.05333,-118.28869,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,63802.36545,0.010453503,0.010453503,0.008937058
1638,33.98039,-118.28869,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,17458.19519,0.006635735,0.006635735,0.00542672
1639,33.7249,-118.28869,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,62694.09757,0.003079978,0.003079978,0.002485835
1640,33.71086,-118.28869,3,L3,HWS,80X30,7200,L3-3S-80X30-HWS,7,39885.08221,0.002919327,0.002919327,0.002274836
1641,33.94878,-118.2887,2,L1,GWB,100X30,6000,L1-2S-100X30-GWB,6,33547.04807,0.005982984,0.005982984,0.004801579
1642,34.08485,-118.28871,3,L3,GWB,50X30,4500,L3-3S-50X30-GWB,4,24824.41072,0.010320758,0.010320758,0.008669947
1643,33.99502,-118.28871,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,35379.85037,0.006702117,0.006702117,0.005632327
1644,33.71029,-118.28871,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,33784.08047,0.002856083,0.002856083,0.00221227
1645,34.02714,-118.28874,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,63108.1209,0.01012697,0.01012697,0.008687024
1646,34.1119,-118.28875,3,L3,HWS,50X30,4500,L3-3S-50X30-HWS,4,27435.45119,0.011180002,0.011180002,0.009738338
1647,33.74035,-118.28877,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,33874.86435,0.003831364,0.003831364,0.003090073
1648,33.97005,-118.2888,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,55851.33179,0.007463249,0.007463249,0.00620895
1649,33.96637,-118.2888,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,63815.22865,0.006891171,0.006730131,0.005646914
1650,33.73177,-118.28881,3,L4,HWS,100X50,15000,L4-3S-100X50-HWS,15,79341.97689,0.003308243,0.003308243,0.002611293
1651,34.02972,-118.28882,3,L3,HWS,80X30,7200,L3-3S-80X30-HWS,7,43657.04296,0.01015453,0.01015453,0.008653976
1652,34.08159,-118.28883,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,29121.39983,0.010590954,0.010590954,0.008892597
1653,33.94881,-118.28884,2,L1,GWB,60X30,3600,L1-2S-60X30-GWB,4,23390.33133,0.005917983,0.005917983,0.004744833
1654,34.0808,-118.28887,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,17230.71349,0.010419696,0.010419696,0.008722018
1655,34.05526,-118.28888,3,L3,HWS,80X30,7200,L3-3S-80X30-HWS,7,49300.16829,0.01038394,0.01038394,0.008835804
1656,34.08054,-118.2889,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,36927.24987,0.010469941,0.010469941,0.008770196
1657,33.73125,-118.28891,3,L4,GWB,100X50,15000,L4-3S-100X50-GWB,15,80899.41387,0.003351357,0.003351357,0.002675788
1658,34.25671,-118.28894,2,L1,GWB,60X30,3600,L1-2S-60X30-GWB,4,25330.50086,0.009183642,0.009183642,0.007819277
1659,34.09213,-118.28894,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,17705.14232,0.010684505,0.010684505,0.009120557
1660,34.08681,-118.28895,3,L3,HWS,50X30,4500,L3-3S-50X30-HWS,4,23037.61563,0.010584546,0.010584546,0.008931985
